year,iso_week,week_first_session,week_last_session,rebalance_dates,forced_exit_dates,week_end_source_signal_date,gross_target,cash_target,position_count,held_at_week_end,target_weights_at_week_end,constituent_snapshot_date,tradable_constituent_count
2001,52,2001-12-24,2001-12-28,2001-12-27,,2001-12-26,0.5,0.5,5,BRCM | NTAP | PALM | QLGC | VRTS,BRCM:0.1000000000 | NTAP:0.1000000000 | PALM:0.1000000000 | QLGC:0.1000000000 | VRTS:0.1000000000,2001-12-24,433
2002,1,2002-01-02,2002-12-31,2002-01-04,,2002-12-23,0.5,0.5,5,GLW | NXTL | PCS | PWER | T,GLW:0.1000000000 | NXTL:0.1000000000 | PCS:0.1000000000 | PWER:0.1000000000 | T:0.1000000000,2002-12-30,443
2002,2,2002-01-07,2002-01-11,2002-01-11,,2002-01-10,0.5,0.5,5,BRCM | EQR | NTAP | PALM | QLGC,BRCM:0.1000000000 | EQR:0.1000000000 | NTAP:0.1000000000 | PALM:0.1000000000 | QLGC:0.1000000000,2002-01-11,435
2002,3,2002-01-14,2002-01-18,2002-01-18,,2002-01-17,0.5,0.5,5,BRCM | CNXT | NTAP | NVDA | QLGC,BRCM:0.1000000000 | CNXT:0.1000000000 | NTAP:0.1000000000 | NVDA:0.1000000000 | QLGC:0.1000000000,2002-01-18,435
2002,4,2002-01-22,2002-01-25,,,2002-01-17,0.5,0.5,5,BRCM | CNXT | NTAP | NVDA | QLGC,BRCM:0.1000000000 | CNXT:0.1000000000 | NTAP:0.1000000000 | NVDA:0.1000000000 | QLGC:0.1000000000,2002-01-18,435
2002,5,2002-01-28,2002-02-01,2002-01-28,,2002-01-25,0.5,0.5,5,NTAP | NVDA | PALM | SAPE | SEBL,NTAP:0.1000000000 | NVDA:0.1000000000 | PALM:0.1000000000 | SAPE:0.1000000000 | SEBL:0.1000000000,2002-02-01,435
2002,6,2002-02-04,2002-02-08,2002-02-04,,2002-02-01,0.5,0.5,5,NTAP | NVDA | PALM | SAPE | SEBL,NTAP:0.1000000000 | NVDA:0.1000000000 | PALM:0.1000000000 | SAPE:0.1000000000 | SEBL:0.1000000000,2002-02-07,434
2002,7,2002-02-11,2002-02-15,2002-02-11,,2002-02-08,0.5,0.5,5,ADCT | NTAP | NVDA | PALM | SEBL,ADCT:0.1000000000 | NTAP:0.1000000000 | NVDA:0.1000000000 | PALM:0.1000000000 | SEBL:0.1000000000,2002-02-15,435
2002,8,2002-02-19,2002-02-22,2002-02-19,,2002-02-15,0.5,0.5,5,NOVL | OMX | PALM | SEBL | TSG,NOVL:0.1000000000 | OMX:0.1000000000 | PALM:0.1000000000 | SEBL:0.1000000000 | TSG:0.1000000000,2002-02-22,435
2002,9,2002-02-25,2002-03-01,2002-02-26,,2002-02-25,0.5,0.5,5,NOVL | NVDA | OMX | RATL | SEBL,NOVL:0.1000000000 | NVDA:0.1000000000 | OMX:0.1000000000 | RATL:0.1000000000 | SEBL:0.1000000000,2002-02-26,435
2002,10,2002-03-04,2002-03-08,2002-03-05,,2002-03-04,0.5,0.5,5,NOVL | NVDA | OMX | PVN | SEBL,NOVL:0.1000000000 | NVDA:0.1000000000 | OMX:0.1000000000 | PVN:0.1000000000 | SEBL:0.1000000000,2002-03-08,435
2002,11,2002-03-11,2002-03-15,2002-03-12,,2002-03-11,0.5,0.5,5,OMX | PTC | SEBL | TSG | XRX,OMX:0.1000000000 | PTC:0.1000000000 | SEBL:0.1000000000 | TSG:0.1000000000 | XRX:0.1000000000,2002-03-11,436
2002,12,2002-03-18,2002-03-22,2002-03-19,,2002-03-18,1.0,0.0,5,MU | OMX | PVN | SEBL | TSG,MU:0.2000000000 | OMX:0.2000000000 | PVN:0.2000000000 | SEBL:0.2000000000 | TSG:0.2000000000,2002-03-21,436
2002,13,2002-03-25,2002-03-28,2002-03-26,,2002-03-25,0.5,0.5,5,HAL | LB | MDR | PVN | TRV,HAL:0.1000000000 | LB:0.1000000000 | MDR:0.1000000000 | PVN:0.1000000000 | TRV:0.1000000000,2002-03-28,436
2002,14,2002-04-01,2002-04-05,2002-04-03,,2002-04-02,0.5,0.5,5,HAL | KLAC | LB | PTC | TRW,HAL:0.1000000000 | KLAC:0.1000000000 | LB:0.1000000000 | PTC:0.1000000000 | TRW:0.1000000000,2002-04-01,436
2002,15,2002-04-08,2002-04-12,2002-04-10,,2002-04-09,0.5,0.5,5,HAL | KLAC | PTC | PVN | TRW,HAL:0.1000000000 | KLAC:0.1000000000 | PTC:0.1000000000 | PVN:0.1000000000 | TRW:0.1000000000,2002-04-11,436
2002,16,2002-04-15,2002-04-19,2002-04-17,,2002-04-16,1.0,0.0,5,HAL | LPX | OMX | PVN | TRW,HAL:0.2000000000 | LPX:0.2000000000 | OMX:0.2000000000 | PVN:0.2000000000 | TRW:0.2000000000,2002-04-19,436
2002,17,2002-04-22,2002-04-26,2002-04-24,,2002-04-23,0.5,0.5,5,HAL | NBR | OMX | PVN | TER,HAL:0.1000000000 | NBR:0.1000000000 | OMX:0.1000000000 | PVN:0.1000000000 | TER:0.1000000000,2002-04-19,436
2002,18,2002-04-29,2002-05-03,2002-05-01,,2002-04-30,0.5,0.5,5,MIR | NBR | OMX | PVN | TER,MIR:0.1000000000 | NBR:0.1000000000 | OMX:0.1000000000 | PVN:0.1000000000 | TER:0.1000000000,2002-05-01,437
2002,19,2002-05-06,2002-05-10,2002-05-08,,2002-05-07,0.5,0.5,5,MIR | MSI | OMX | PVN | WMB,MIR:0.1000000000 | MSI:0.1000000000 | OMX:0.1000000000 | PVN:0.1000000000 | WMB:0.1000000000,2002-05-10,437
2002,20,2002-05-13,2002-05-17,2002-05-15,,2002-05-14,0.5,0.5,5,CNC | MS | OMX | PVN | WMB,CNC:0.1000000000 | MS:0.1000000000 | OMX:0.1000000000 | PVN:0.1000000000 | WMB:0.1000000000,2002-05-16,439
2002,21,2002-05-20,2002-05-24,2002-05-22,,2002-05-21,0.5,0.5,5,AES | MIR | OMX | PVN | WMB,AES:0.1000000000 | MIR:0.1000000000 | OMX:0.1000000000 | PVN:0.1000000000 | WMB:0.1000000000,2002-05-21,439
2002,22,2002-05-28,2002-05-31,2002-05-30,,2002-05-29,0.5,0.5,5,AES | MIR | MS | OMX | PVN,AES:0.1000000000 | MIR:0.1000000000 | MS:0.1000000000 | OMX:0.1000000000 | PVN:0.1000000000,2002-05-30,439
2002,23,2002-06-03,2002-06-07,2002-06-06,,2002-06-05,0.5,0.5,5,AES | AM | MS | PTC | PVN,AES:0.1000000000 | AM:0.1000000000 | MS:0.1000000000 | PTC:0.1000000000 | PVN:0.1000000000,2002-05-30,439
2002,24,2002-06-10,2002-06-14,2002-06-13,,2002-06-12,0.5,0.5,5,AM | MS | MSI | PTC | PVN,AM:0.1000000000 | MS:0.1000000000 | MSI:0.1000000000 | PTC:0.1000000000 | PVN:0.1000000000,2002-06-11,439
2002,25,2002-06-17,2002-06-21,2002-06-20,,2002-06-19,0.5,0.5,5,AM | MS | MSI | PTC | PVN,AM:0.1000000000 | MS:0.1000000000 | MSI:0.1000000000 | PTC:0.1000000000 | PVN:0.1000000000,2002-06-19,439
2002,26,2002-06-24,2002-06-28,2002-06-27,,2002-06-26,0.5,0.5,5,AM | DDS | OMX | PTC | SLR,AM:0.1000000000 | DDS:0.1000000000 | OMX:0.1000000000 | PTC:0.1000000000 | SLR:0.1000000000,2002-06-27,439
2002,27,2002-07-01,2002-07-05,2002-07-05,,2002-07-03,0.5,0.5,5,AM | DDS | MSI | OMX | PTC,AM:0.1000000000 | DDS:0.1000000000 | MSI:0.1000000000 | OMX:0.1000000000 | PTC:0.1000000000,2002-07-01,439
2002,28,2002-07-08,2002-07-12,2002-07-12,,2002-07-11,0.5,0.5,5,AM | DDS | MSI | PBG | TRV,AM:0.1000000000 | DDS:0.1000000000 | MSI:0.1000000000 | PBG:0.1000000000 | TRV:0.1000000000,2002-07-10,439
2002,29,2002-07-15,2002-07-19,2002-07-19,,2002-07-18,0.5,0.5,5,DDS | INTU | MSI | PBG | TRV,DDS:0.1000000000 | INTU:0.1000000000 | MSI:0.1000000000 | PBG:0.1000000000 | TRV:0.1000000000,2002-07-18,439
2002,30,2002-07-22,2002-07-26,2002-07-26,,2002-07-25,0.5,0.5,5,BMC | BSX | EBAY | INTU | TRV,BMC:0.1000000000 | BSX:0.1000000000 | EBAY:0.1000000000 | INTU:0.1000000000 | TRV:0.1000000000,2002-07-26,440
2002,31,2002-07-29,2002-08-02,2002-08-02,,2002-08-01,0.5,0.5,5,BSX | EBAY | INTU | PTC | TRV,BSX:0.1000000000 | EBAY:0.1000000000 | INTU:0.1000000000 | PTC:0.1000000000 | TRV:0.1000000000,2002-08-01,440
2002,32,2002-08-05,2002-08-09,2002-08-09,,2002-08-08,0.5,0.5,5,BSX | EBAY | INTU | PTC | TRV,BSX:0.1000000000 | EBAY:0.1000000000 | INTU:0.1000000000 | PTC:0.1000000000 | TRV:0.1000000000,2002-08-09,440
2002,33,2002-08-12,2002-08-16,2002-08-16,,2002-08-15,0.5,0.5,5,BSX | EBAY | INTU | NXTL | PTC,BSX:0.1000000000 | EBAY:0.1000000000 | INTU:0.1000000000 | NXTL:0.1000000000 | PTC:0.1000000000,2002-08-16,440
2002,34,2002-08-19,2002-08-23,2002-08-23,,2002-08-22,0.5,0.5,5,APOL | INTU | NXTL | ORCL | PTC,APOL:0.1000000000 | INTU:0.1000000000 | NXTL:0.1000000000 | ORCL:0.1000000000 | PTC:0.1000000000,2002-08-22,439
2002,35,2002-08-26,2002-08-30,2002-08-30,,2002-08-29,0.5,0.5,5,APOL | EMC | NXTL | ORCL | SBL,APOL:0.1000000000 | EMC:0.1000000000 | NXTL:0.1000000000 | ORCL:0.1000000000 | SBL:0.1000000000,2002-08-29,439
2002,36,2002-09-03,2002-09-06,,,2002-08-29,0.5,0.5,5,APOL | EMC | NXTL | ORCL | SBL,APOL:0.1000000000 | EMC:0.1000000000 | NXTL:0.1000000000 | ORCL:0.1000000000 | SBL:0.1000000000,2002-09-06,440
2002,37,2002-09-09,2002-09-13,2002-09-09,,2002-09-06,0.5,0.5,5,AMGN | APOL | NXTL | ORCL | SBL,AMGN:0.1000000000 | APOL:0.1000000000 | NXTL:0.1000000000 | ORCL:0.1000000000 | SBL:0.1000000000,2002-09-11,440
2002,38,2002-09-16,2002-09-20,2002-09-16,,2002-09-13,0.5,0.5,5,AMGN | APOL | CHIR | NXTL | ORCL,AMGN:0.1000000000 | APOL:0.1000000000 | CHIR:0.1000000000 | NXTL:0.1000000000 | ORCL:0.1000000000,2002-09-19,440
2002,39,2002-09-23,2002-09-27,2002-09-23,,2002-09-20,0.5,0.5,5,AMD | AMGN | GENZ | NXTL | ORCL,AMD:0.1000000000 | AMGN:0.1000000000 | GENZ:0.1000000000 | NXTL:0.1000000000 | ORCL:0.1000000000,2002-09-27,440
2002,40,2002-09-30,2002-10-04,2002-09-30,,2002-09-27,0.5,0.5,5,GENZ | NXTL | OMC | PSFT | Q,GENZ:0.1000000000 | NXTL:0.1000000000 | OMC:0.1000000000 | PSFT:0.1000000000 | Q:0.1000000000,2002-09-27,441
2002,41,2002-10-07,2002-10-11,2002-10-07,,2002-10-04,0.5,0.5,5,COP | EDS | NXTL | OMC | Q,COP:0.1000000000 | EDS:0.1000000000 | NXTL:0.1000000000 | OMC:0.1000000000 | Q:0.1000000000,2002-10-09,441
2002,42,2002-10-14,2002-10-18,2002-10-14,,2002-10-11,0.5,0.5,5,COP | NXTL | OMC | PVN | Q,COP:0.1000000000 | NXTL:0.1000000000 | OMC:0.1000000000 | PVN:0.1000000000 | Q:0.1000000000,2002-10-17,441
2002,43,2002-10-21,2002-10-25,2002-10-21,,2002-10-18,0.5,0.5,5,APOL | COP | KRB | PVN | Q,APOL:0.1000000000 | COP:0.1000000000 | KRB:0.1000000000 | PVN:0.1000000000 | Q:0.1000000000,2002-10-17,441
2002,44,2002-10-28,2002-11-01,2002-10-28,,2002-10-25,0.5,0.5,5,COP | NXTL | PVN | Q | XEL,COP:0.1000000000 | NXTL:0.1000000000 | PVN:0.1000000000 | Q:0.1000000000 | XEL:0.1000000000,2002-10-29,441
2002,45,2002-11-04,2002-11-08,2002-11-04,,2002-11-01,0.5,0.5,5,COP | NXTL | PVN | Q | XEL,COP:0.1000000000 | NXTL:0.1000000000 | PVN:0.1000000000 | Q:0.1000000000 | XEL:0.1000000000,2002-11-06,442
2002,46,2002-11-11,2002-11-15,2002-11-11,,2002-11-08,0.5,0.5,5,CCU | COP | NOVL | NXTL | Q,CCU:0.1000000000 | COP:0.1000000000 | NOVL:0.1000000000 | NXTL:0.1000000000 | Q:0.1000000000,2002-11-06,443
2002,47,2002-11-18,2002-11-22,2002-11-18,,2002-11-15,0.5,0.5,5,CCU | COP | NOVL | NXTL | Q,CCU:0.1000000000 | COP:0.1000000000 | NOVL:0.1000000000 | NXTL:0.1000000000 | Q:0.1000000000,2002-11-22,443
2002,48,2002-11-25,2002-11-29,2002-11-25,,2002-11-22,0.5,0.5,5,CA | COP | CPWR | NXTL | Q,CA:0.1000000000 | COP:0.1000000000 | CPWR:0.1000000000 | NXTL:0.1000000000 | Q:0.1000000000,2002-11-26,443
2002,49,2002-12-02,2002-12-06,2002-12-03,,2002-12-02,0.5,0.5,5,AWE | CA | CPWR | NXTL | TLAB,AWE:0.1000000000 | CA:0.1000000000 | CPWR:0.1000000000 | NXTL:0.1000000000 | TLAB:0.1000000000,2002-11-26,443
2002,50,2002-12-09,2002-12-13,2002-12-10,,2002-12-09,0.5,0.5,5,ADCT | AWE | NXTL | Q | TLAB,ADCT:0.1000000000 | AWE:0.1000000000 | NXTL:0.1000000000 | Q:0.1000000000 | TLAB:0.1000000000,2002-12-13,443
2002,51,2002-12-16,2002-12-20,2002-12-17,,2002-12-16,0.5,0.5,5,ADCT | GLW | NXTL | PWER | TLAB,ADCT:0.1000000000 | GLW:0.1000000000 | NXTL:0.1000000000 | PWER:0.1000000000 | TLAB:0.1000000000,2002-12-19,443
2002,52,2002-12-23,2002-12-27,2002-12-24,,2002-12-23,0.5,0.5,5,GLW | NXTL | PCS | PWER | T,GLW:0.1000000000 | NXTL:0.1000000000 | PCS:0.1000000000 | PWER:0.1000000000 | T:0.1000000000,2002-12-19,443
2003,1,2003-01-02,2003-12-31,2003-01-02 | 2003-12-30,,2003-12-29,1.0,0.0,5,AMD | FBF | LU | NOVL | PMCS,AMD:0.2000000000 | FBF:0.2000000000 | LU:0.2000000000 | NOVL:0.2000000000 | PMCS:0.2000000000,2003-12-24,446
2003,2,2003-01-06,2003-01-10,2003-01-09,,2003-01-08,0.5,0.5,5,GLW | LU | PCS | PWER | T,GLW:0.1000000000 | LU:0.1000000000 | PCS:0.1000000000 | PWER:0.1000000000 | T:0.1000000000,2003-01-08,444
2003,3,2003-01-13,2003-01-17,2003-01-16,,2003-01-15,0.5,0.5,5,AES | GLW | LU | PCS | T,AES:0.1000000000 | GLW:0.1000000000 | LU:0.1000000000 | PCS:0.1000000000 | T:0.1000000000,2003-01-08,444
2003,4,2003-01-21,2003-01-24,2003-01-24,,2003-01-23,0.5,0.5,5,AES | GLW | LU | SEE | T,AES:0.1000000000 | GLW:0.1000000000 | LU:0.1000000000 | SEE:0.1000000000 | T:0.1000000000,2003-01-21,444
2003,5,2003-01-27,2003-01-31,2003-01-31,,2003-01-30,0.5,0.5,5,AES | GLW | SANM | SEE | T,AES:0.1000000000 | GLW:0.1000000000 | SANM:0.1000000000 | SEE:0.1000000000 | T:0.1000000000,2003-01-29,444
2003,6,2003-02-03,2003-02-07,2003-02-07,,2003-02-06,0.5,0.5,5,AES | GLW | SANM | SEE | T,AES:0.1000000000 | GLW:0.1000000000 | SANM:0.1000000000 | SEE:0.1000000000 | T:0.1000000000,2003-01-29,444
2003,7,2003-02-10,2003-02-14,2003-02-14,,2003-02-13,0.5,0.5,5,AES | GLW | SANM | SEE | T,AES:0.1000000000 | GLW:0.1000000000 | SANM:0.1000000000 | SEE:0.1000000000 | T:0.1000000000,2003-01-29,444
2003,8,2003-02-18,2003-02-21,,,2003-02-13,0.5,0.5,5,AES | GLW | SANM | SEE | T,AES:0.1000000000 | GLW:0.1000000000 | SANM:0.1000000000 | SEE:0.1000000000 | T:0.1000000000,2003-02-21,443
2003,9,2003-02-24,2003-02-28,2003-02-24,,2003-02-21,0.5,0.5,5,AES | DYN | JNS | MDR | SEE,AES:0.1000000000 | DYN:0.1000000000 | JNS:0.1000000000 | MDR:0.1000000000 | SEE:0.1000000000,2003-02-28,443
2003,10,2003-03-03,2003-03-07,2003-03-03,,2003-02-28,0.5,0.5,5,AES | DYN | JNS | MDR | SEE,AES:0.1000000000 | DYN:0.1000000000 | JNS:0.1000000000 | MDR:0.1000000000 | SEE:0.1000000000,2003-02-28,444
2003,11,2003-03-10,2003-03-14,2003-03-10,,2003-03-07,0.5,0.5,5,AYE | DYN | JNS | MDR | WMB,AYE:0.1000000000 | DYN:0.1000000000 | JNS:0.1000000000 | MDR:0.1000000000 | WMB:0.1000000000,2003-03-14,445
2003,12,2003-03-17,2003-03-21,2003-03-17,,2003-03-14,0.5,0.5,5,DYN | JNS | MDR | MSI | WMB,DYN:0.1000000000 | JNS:0.1000000000 | MDR:0.1000000000 | MSI:0.1000000000 | WMB:0.1000000000,2003-03-21,446
2003,13,2003-03-24,2003-03-28,2003-03-24,,2003-03-21,0.5,0.5,5,DYN | GLW | JNS | MSI | WMB,DYN:0.1000000000 | GLW:0.1000000000 | JNS:0.1000000000 | MSI:0.1000000000 | WMB:0.1000000000,2003-03-28,446
2003,14,2003-03-31,2003-04-04,2003-03-31,,2003-03-28,0.5,0.5,5,DYN | GLW | JNS | MSI | WMB,DYN:0.1000000000 | GLW:0.1000000000 | JNS:0.1000000000 | MSI:0.1000000000 | WMB:0.1000000000,2003-04-04,445
2003,15,2003-04-07,2003-04-11,2003-04-07,,2003-04-04,0.5,0.5,5,DYN | GLW | MSI | SBL | WMB,DYN:0.1000000000 | GLW:0.1000000000 | MSI:0.1000000000 | SBL:0.1000000000 | WMB:0.1000000000,2003-04-07,446
2003,16,2003-04-14,2003-04-17,2003-04-14,,2003-04-11,0.5,0.5,5,DYN | GLW | MSI | SBL | WMB,DYN:0.1000000000 | GLW:0.1000000000 | MSI:0.1000000000 | SBL:0.1000000000 | WMB:0.1000000000,2003-04-17,446
2003,17,2003-04-21,2003-04-25,2003-04-22,,2003-04-21,0.5,0.5,5,GLW | LLTC | MSI | NSM | NVDA,GLW:0.1000000000 | LLTC:0.1000000000 | MSI:0.1000000000 | NSM:0.1000000000 | NVDA:0.1000000000,2003-04-25,446
2003,18,2003-04-28,2003-05-02,2003-04-29,,2003-04-28,0.5,0.5,5,GLW | LLTC | MSI | NSM | NVDA,GLW:0.1000000000 | LLTC:0.1000000000 | MSI:0.1000000000 | NSM:0.1000000000 | NVDA:0.1000000000,2003-04-28,446
2003,19,2003-05-05,2003-05-09,2003-05-06,,2003-05-05,0.5,0.5,5,DYN | GLW | MSI | NSM | NVDA,DYN:0.1000000000 | GLW:0.1000000000 | MSI:0.1000000000 | NSM:0.1000000000 | NVDA:0.1000000000,2003-05-08,446
2003,20,2003-05-12,2003-05-16,2003-05-13,,2003-05-12,0.5,0.5,5,DYN | MSI | NSM | NVDA | WMB,DYN:0.1000000000 | MSI:0.1000000000 | NSM:0.1000000000 | NVDA:0.1000000000 | WMB:0.1000000000,2003-05-16,446
2003,21,2003-05-19,2003-05-23,2003-05-20,,2003-05-19,0.5,0.5,5,AES | DYN | EP | MSI | WMB,AES:0.1000000000 | DYN:0.1000000000 | EP:0.1000000000 | MSI:0.1000000000 | WMB:0.1000000000,2003-05-16,446
2003,22,2003-05-27,2003-05-30,2003-05-28,,2003-05-27,0.5,0.5,5,AES | DYN | EP | MIR | WMB,AES:0.1000000000 | DYN:0.1000000000 | EP:0.1000000000 | MIR:0.1000000000 | WMB:0.1000000000,2003-05-29,446
2003,23,2003-06-02,2003-06-06,2003-06-04,,2003-06-03,0.5,0.5,5,AES | DYN | EP | MIR | WMB,AES:0.1000000000 | DYN:0.1000000000 | EP:0.1000000000 | MIR:0.1000000000 | WMB:0.1000000000,2003-06-06,446
2003,24,2003-06-09,2003-06-13,2003-06-11,,2003-06-10,0.5,0.5,5,AES | AV | DYN | MIR | WMB,AES:0.1000000000 | AV:0.1000000000 | DYN:0.1000000000 | MIR:0.1000000000 | WMB:0.1000000000,2003-06-06,446
2003,25,2003-06-16,2003-06-20,2003-06-18,,2003-06-17,0.5,0.5,5,AES | AV | DYN | MIR | WMB,AES:0.1000000000 | AV:0.1000000000 | DYN:0.1000000000 | MIR:0.1000000000 | WMB:0.1000000000,2003-06-18,446
2003,26,2003-06-23,2003-06-27,2003-06-25,,2003-06-24,1.0,0.0,5,AES | AV | DYN | MIR | WMB,AES:0.2000000000 | AV:0.2000000000 | DYN:0.2000000000 | MIR:0.2000000000 | WMB:0.2000000000,2003-06-26,446
2003,27,2003-06-30,2003-07-03,2003-07-02,,2003-07-01,1.0,0.0,5,AES | ATI | AV | DYN | MIR,AES:0.2000000000 | ATI:0.2000000000 | AV:0.2000000000 | DYN:0.2000000000 | MIR:0.2000000000,2003-06-26,446
2003,28,2003-07-07,2003-07-11,2003-07-10,,2003-07-09,1.0,0.0,5,AES | ATI | AV | DYN | MDR,AES:0.2000000000 | ATI:0.2000000000 | AV:0.2000000000 | DYN:0.2000000000 | MDR:0.2000000000,2003-07-09,446
2003,29,2003-07-14,2003-07-18,2003-07-17,,2003-07-16,1.0,0.0,5,AES | ATI | AV | BRCM | MDR,AES:0.2000000000 | ATI:0.2000000000 | AV:0.2000000000 | BRCM:0.2000000000 | MDR:0.2000000000,2003-07-18,446
2003,30,2003-07-21,2003-07-25,2003-07-24,,2003-07-23,1.0,0.0,5,ATI | AV | MDR | NVDA | PMCS,ATI:0.2000000000 | AV:0.2000000000 | MDR:0.2000000000 | NVDA:0.2000000000 | PMCS:0.2000000000,2003-07-21,446
2003,31,2003-07-28,2003-08-01,2003-07-31,,2003-07-30,1.0,0.0,5,ATI | AV | MDR | NVDA | PMCS,ATI:0.2000000000 | AV:0.2000000000 | MDR:0.2000000000 | NVDA:0.2000000000 | PMCS:0.2000000000,2003-07-29,445
2003,32,2003-08-04,2003-08-08,2003-08-07,,2003-08-06,1.0,0.0,5,AV | BRCM | MDR | NVDA | PMCS,AV:0.2000000000 | BRCM:0.2000000000 | MDR:0.2000000000 | NVDA:0.2000000000 | PMCS:0.2000000000,2003-08-06,445
2003,33,2003-08-11,2003-08-15,2003-08-14,,2003-08-13,1.0,0.0,5,ATI | BRCM | PCS | PMCS | SLR,ATI:0.2000000000 | BRCM:0.2000000000 | PCS:0.2000000000 | PMCS:0.2000000000 | SLR:0.2000000000,2003-08-06,445
2003,34,2003-08-18,2003-08-22,2003-08-21,,2003-08-20,1.0,0.0,5,LSI | OMX | PCS | PWER | SLR,LSI:0.2000000000 | OMX:0.2000000000 | PCS:0.2000000000 | PWER:0.2000000000 | SLR:0.2000000000,2003-08-22,445
2003,35,2003-08-25,2003-08-29,2003-08-28,,2003-08-27,1.0,0.0,5,LSI | OMX | PCS | PWER | SLR,LSI:0.2000000000 | OMX:0.2000000000 | PCS:0.2000000000 | PWER:0.2000000000 | SLR:0.2000000000,2003-08-26,445
2003,36,2003-09-02,2003-09-05,2003-09-05,,2003-09-04,1.0,0.0,5,GTW | LSI | OMX | PWER | SLR,GTW:0.2000000000 | LSI:0.2000000000 | OMX:0.2000000000 | PWER:0.2000000000 | SLR:0.2000000000,2003-08-26,445
2003,37,2003-09-08,2003-09-12,2003-09-12,,2003-09-11,1.0,0.0,5,AV | GTW | LSI | OMX | PWER,AV:0.2000000000 | GTW:0.2000000000 | LSI:0.2000000000 | OMX:0.2000000000 | PWER:0.2000000000,2003-09-12,445
2003,38,2003-09-15,2003-09-19,2003-09-19,,2003-09-18,1.0,0.0,5,AV | GTW | LSI | OMX | PWER,AV:0.2000000000 | GTW:0.2000000000 | LSI:0.2000000000 | OMX:0.2000000000 | PWER:0.2000000000,2003-09-16,445
2003,39,2003-09-22,2003-09-26,2003-09-26,,2003-09-25,1.0,0.0,5,AV | GTW | LSI | OMX | PWER,AV:0.2000000000 | GTW:0.2000000000 | LSI:0.2000000000 | OMX:0.2000000000 | PWER:0.2000000000,2003-09-26,445
2003,40,2003-09-29,2003-10-03,2003-10-03,,2003-10-02,1.0,0.0,5,AV | GTW | LSI | PWER | SLR,AV:0.2000000000 | GTW:0.2000000000 | LSI:0.2000000000 | PWER:0.2000000000 | SLR:0.2000000000,2003-10-03,445
2003,41,2003-10-06,2003-10-10,2003-10-10,,2003-10-09,1.0,0.0,5,AV | GT | GTW | MS | SLR,AV:0.2000000000 | GT:0.2000000000 | GTW:0.2000000000 | MS:0.2000000000 | SLR:0.2000000000,2003-10-06,445
2003,42,2003-10-13,2003-10-17,2003-10-17,,2003-10-16,1.0,0.0,5,AV | GT | GTW | MS | NSM,AV:0.2000000000 | GT:0.2000000000 | GTW:0.2000000000 | MS:0.2000000000 | NSM:0.2000000000,2003-10-16,446
2003,43,2003-10-20,2003-10-24,2003-10-24,,2003-10-23,1.0,0.0,5,GT | GTW | MS | NEM | NSM,GT:0.2000000000 | GTW:0.2000000000 | MS:0.2000000000 | NEM:0.2000000000 | NSM:0.2000000000,2003-10-24,446
2003,44,2003-10-27,2003-10-31,2003-10-31,,2003-10-30,1.0,0.0,5,AMD | MS | MSI | NOVL | NSM,AMD:0.2000000000 | MS:0.2000000000 | MSI:0.2000000000 | NOVL:0.2000000000 | NSM:0.2000000000,2003-10-24,446
2003,45,2003-11-03,2003-11-07,2003-11-07,,2003-11-06,1.0,0.0,5,AMD | MS | NOVL | NSM | PMCS,AMD:0.2000000000 | MS:0.2000000000 | NOVL:0.2000000000 | NSM:0.2000000000 | PMCS:0.2000000000,2003-11-05,446
2003,46,2003-11-10,2003-11-14,2003-11-14,,2003-11-13,1.0,0.0,5,AMD | MS | NOVL | NSM | PMCS,AMD:0.2000000000 | MS:0.2000000000 | NOVL:0.2000000000 | NSM:0.2000000000 | PMCS:0.2000000000,2003-11-14,446
2003,47,2003-11-17,2003-11-21,2003-11-21,,2003-11-20,1.0,0.0,5,AMD | MS | NOVL | NSM | PMCS,AMD:0.2000000000 | MS:0.2000000000 | NOVL:0.2000000000 | NSM:0.2000000000 | PMCS:0.2000000000,2003-11-17,446
2003,48,2003-11-24,2003-11-28,,,2003-11-20,1.0,0.0,5,AMD | MS | NOVL | NSM | PMCS,AMD:0.2000000000 | MS:0.2000000000 | NOVL:0.2000000000 | NSM:0.2000000000 | PMCS:0.2000000000,2003-11-25,446
2003,49,2003-12-01,2003-12-05,2003-12-01,,2003-11-28,1.0,0.0,5,AMD | LU | MS | NSM | PMCS,AMD:0.2000000000 | LU:0.2000000000 | MS:0.2000000000 | NSM:0.2000000000 | PMCS:0.2000000000,2003-12-04,446
2003,50,2003-12-08,2003-12-12,2003-12-08,,2003-12-05,1.0,0.0,5,AMD | LU | MS | NSM | PMCS,AMD:0.2000000000 | LU:0.2000000000 | MS:0.2000000000 | NSM:0.2000000000 | PMCS:0.2000000000,2003-12-04,447
2003,51,2003-12-15,2003-12-19,2003-12-15,,2003-12-12,1.0,0.0,5,AMD | FBF | LU | NOVL | PMCS,AMD:0.2000000000 | FBF:0.2000000000 | LU:0.2000000000 | NOVL:0.2000000000 | PMCS:0.2000000000,2003-12-16,446
2003,52,2003-12-22,2003-12-26,2003-12-22,,2003-12-19,1.0,0.0,5,AMD | FBF | LU | NOVL | PMCS,AMD:0.2000000000 | FBF:0.2000000000 | LU:0.2000000000 | NOVL:0.2000000000 | PMCS:0.2000000000,2003-12-24,446
